jd,filter,tag,mag,emag
2460285.041954,atlaso,ATLAS,18.069726643725197,0.298
2460285.833585,atlaso,ATLAS,17.283726643725192,0.132
2460285.836605,atlaso,ATLAS,17.24772664372519,0.14
2460285.84185,atlaso,ATLAS,17.170726643725192,0.126
2460285.852155,atlaso,ATLAS,17.32672664372519,0.136
2460285.9515234,sdssr,SEDM,17.08586050082538,0.0740423893731715
2460285.9836759,sdssg,SEDM,16.84335991516709,0.0542646545704511
2460285.9863442,sdssr,SEDM,17.07573146768529,0.0435313905691064
2460285.9890142,sdssi,SEDM,17.17317339619933,0.0550058400903926
2460286.8825582,sdssr,SEDM,16.71261034378765,0.0594558989987516
2460286.9147357,sdssg,SEDM,16.593054682383784,0.0466505142479823
2460286.9174068,sdssr,SEDM,16.77942599854638,0.0395026487197172
2460286.9200781,sdssi,SEDM,16.91842499913669,0.0210438980500718
2460286.921076,atlasc,ATLAS,16.617330911682693,0.104
2460286.955456,atlasc,ATLAS,16.481330911682694,0.091
2460286.958657,atlasc,ATLAS,16.755330911682695,0.117
2460286.964261,atlasc,ATLAS,16.812330911682693,0.103
2460289.8833537,sdssr,SEDM,17.164362577536558,0.0915558668380362
2460289.9155457,sdssg,SEDM,17.324785676551706,0.1139039089620088
2460289.9182263,sdssr,SEDM,17.214200756994288,0.0757017470627323
2460289.9208954,sdssi,SEDM,17.07207515713764,0.0347450111236192
2460289.956561,atlaso,ATLAS,17.055726643725194,0.111
2460289.959335,atlaso,ATLAS,16.88772664372519,0.093
2460289.965045,atlaso,ATLAS,17.19872664372519,0.125
2460289.975324,atlaso,ATLAS,16.926726643725193,0.085
2460290.421216,sdssg,IOO,17.760364552858643,0.1280635814091826
2460290.4232,sdssr,IOO,17.22243821438342,0.0596417004066744
2460290.424235,sdssi,IOO,17.413716322408213,0.0530350892796416
2460290.425286,sdssz,IOO,17.37755043750214,0.0792910153288384
2460290.5795497,sdssr,SEDM,17.277576927514374,0.0899461680023634
2460291.378258,sdssg,IOO,18.31670313332492,0.1955503073424199
2460291.380253,sdssr,IOO,17.76254541391308,0.0815238240548498
2460291.382221,sdssi,IOO,17.679529030738685,0.0514908150464495
2460291.383852,sdssz,IOO,17.640790196942994,0.0889451658105839
2460291.5841002,sdssr,SEDM,17.801867326846153,0.0830011722631919
2460291.5958091,sdssr,SEDM,17.84105089972443,0.0848471024104944
2460291.5985963,sdssi,SEDM,17.659408794494716,0.0655266735831676
2460292.446204,sdssg,IOO,18.715947164817717,0.1406930215839031
2460292.450164,sdssr,IOO,18.166204371509835,0.0752610570923703
2460292.45305,sdssi,IOO,18.26005699258645,0.0619017019427533
2460292.455464,sdssz,IOO,18.05026091296037,0.0798736156689643
2460293.397049,sdssr,IOO,18.68521020108965,0.1332031225579713
2460293.399942,sdssi,IOO,18.63543187900945,0.1025878293237771
2460293.40284,sdssz,IOO,18.301350588220963,0.1028631664405596
2460293.405714,sdssg,IOO,19.365979157318485,0.2950183814438519
2460294.387705,sdssr,IOO,18.70978731567844,0.11230555842993
2460294.390606,sdssi,IOO,18.734736365317847,0.1091362505709844
2460294.393502,sdssz,IOO,18.477055337342435,0.1129097159465156
2460294.396387,sdssg,IOO,19.51755219692352,0.4036002569426019
2460294.5,sdssi,ALFOSC,18.80086142126104,0.08
2460294.5,sdssr,ALFOSC,18.99514762793109,0.1
2460294.5,sdssg,ALFOSC,19.476515787588344,0.15
2460295.492964,sdssr,IOO,18.98024187656796,0.3840167534747852
2460295.495862,sdssi,IOO,18.84292905523032,0.3267304278815451
2460295.498771,sdssz,IOO,18.37556723792493,0.3217765948945687
2460297.606426,sdssr,IOO,19.07256906526818,0.2061331654439101
2460297.609318,sdssi,IOO,19.19064253278615,0.1590528163285823
2460297.612221,sdssz,IOO,19.037133227676804,0.2265207267619835
2460304.5,sdssi,ALFOSC,19.92186142126104,0.141
2460304.5,sdssr,ALFOSC,19.96514762793109,0.169
2460310.429803,sdssi,IOO,20.211475172577085,0.2308302227355811
2460310.474,sdssi,ALFOSC,20.36486142126104,0.229
2460314.536496,sdssz,IOO,20.470847475361087,0.3409223812790253
2460316.4,sdssi,ALFOSC,20.51786142126104,0.168
2460320.513,sdssi,ALFOSC,20.90186142126104,0.2959999999999999
2458338.989375,ZTF_r,P48,19.658856634910187,0.3499267900013386
2458767.0376389,ZTF_r,P48,18.89918014934011,0.3417134092290378
2459115.8845718,ZTF_r,P48,19.578483948091662,0.3049468225340097
2459263.6869676,ZTF_r,P48,18.91475778899491,0.3081629895632228
2459640.7253009,ZTF_r,P48,19.55139977075612,0.3536613997666572
2459968.7015046,ZTF_r,P48,19.80404354921109,0.2569790665341616
2460285.7320139,ZTF_g,P48,16.957761078732485,0.0586230715236259
2460287.6460417,ZTF_g,P48,16.573824985759234,0.0472544679084584
2460287.7015856,ZTF_g,P48,16.580096561104824,0.0430116720895751
2460287.7823727,ZTF_r,P48,16.547269269996175,0.0279329855183314
2460288.82125,ZTF_g,P48,16.83549699955443,0.0716395171947816
2460289.82375,ZTF_r,P48,17.28338462823946,0.2087409067596029
2460289.8682407,ZTF_g,P48,17.325173286309816,0.1067094590887664
2460290.8661227,ZTF_g,P48,18.09888570545968,0.2113391044132191
2460290.8883333,ZTF_r,P48,17.252825326659607,0.0493592297160606
2460291.7270255,ZTF_g,P48,18.96147876645848,0.3269298732163469
2460291.7397106,ZTF_r,P48,17.690657806581264,0.0548481690069123
2458500.884297,o,P48,19.190478777630503,0.3087530429687449
2458572.802885,o,P48,18.96893971364526,0.330699621324185
2458775.0717115,o,P48,18.849427145606327,0.3480716147052963
2459292.7335815,o,P48,18.84019660594321,0.3563815754648935
2459457.1093615,o,P48,18.921188535235878,0.3507493249164408
2460285.029299,o,P48,18.430230830383003,0.2560304323732589
2460285.8392275,o,P48,17.25988218604075,0.073111213717858
2460286.9570565,c,P48,16.672556625372746,0.0549248118466963
2460289.96219,o,P48,17.00453223711318,0.0538269013149623
2460291.942851,c,P48,18.392914767910938,0.3223549780587984
